name	full_name	ssh_url	clone_url	html_url	created_at	updated_at	pushed_at	default_branch	size
llm-similar-sounds-claude	Hypogenic-AI/llm-similar-sounds-claude	git@github.com:Hypogenic-AI/llm-similar-sounds-claude.git	https://github.com/Hypogenic-AI/llm-similar-sounds-claude.git	https://github.com/Hypogenic-AI/llm-similar-sounds-claude	2026-04-07T09:28:23Z	2026-04-07T10:53:55Z	2026-04-07T10:53:48Z	main	42556
llm-offense-analysis-claude	Hypogenic-AI/llm-offense-analysis-claude	git@github.com:Hypogenic-AI/llm-offense-analysis-claude.git	https://github.com/Hypogenic-AI/llm-offense-analysis-claude.git	https://github.com/Hypogenic-AI/llm-offense-analysis-claude	2026-04-07T10:54:13Z	2026-04-07T11:59:55Z	2026-04-07T11:59:49Z	main	144355
artificial-outsiders-nlp-claude	Hypogenic-AI/artificial-outsiders-nlp-claude	git@github.com:Hypogenic-AI/artificial-outsiders-nlp-claude.git	https://github.com/Hypogenic-AI/artificial-outsiders-nlp-claude.git	https://github.com/Hypogenic-AI/artificial-outsiders-nlp-claude	2026-04-07T12:00:15Z	2026-04-07T12:57:20Z	2026-04-07T12:57:12Z	main	115060
leading-personas-nlp-claude	Hypogenic-AI/leading-personas-nlp-claude	git@github.com:Hypogenic-AI/leading-personas-nlp-claude.git	https://github.com/Hypogenic-AI/leading-personas-nlp-claude.git	https://github.com/Hypogenic-AI/leading-personas-nlp-claude	2026-04-07T12:57:31Z	2026-04-07T15:32:04Z	2026-04-07T15:31:57Z	main	114852
underrated-novelty-nlp-claude	Hypogenic-AI/underrated-novelty-nlp-claude	git@github.com:Hypogenic-AI/underrated-novelty-nlp-claude.git	https://github.com/Hypogenic-AI/underrated-novelty-nlp-claude.git	https://github.com/Hypogenic-AI/underrated-novelty-nlp-claude	2026-04-07T15:32:30Z	2026-04-07T16:18:39Z	2026-04-07T16:18:27Z	main	81297
llm-complex-patterns-claude	Hypogenic-AI/llm-complex-patterns-claude	git@github.com:Hypogenic-AI/llm-complex-patterns-claude.git	https://github.com/Hypogenic-AI/llm-complex-patterns-claude.git	https://github.com/Hypogenic-AI/llm-complex-patterns-claude	2026-04-07T18:38:58Z	2026-04-07T19:16:43Z	2026-04-07T19:16:34Z	main	132852
sweaty-liars-nlp-claude	Hypogenic-AI/sweaty-liars-nlp-claude	git@github.com:Hypogenic-AI/sweaty-liars-nlp-claude.git	https://github.com/Hypogenic-AI/sweaty-liars-nlp-claude.git	https://github.com/Hypogenic-AI/sweaty-liars-nlp-claude	2026-04-07T19:16:52Z	2026-04-07T20:39:23Z	2026-04-07T20:39:17Z	main	39661
find-vars-nlp-claude	Hypogenic-AI/find-vars-nlp-claude	git@github.com:Hypogenic-AI/find-vars-nlp-claude.git	https://github.com/Hypogenic-AI/find-vars-nlp-claude.git	https://github.com/Hypogenic-AI/find-vars-nlp-claude	2026-04-07T20:39:37Z	2026-04-08T15:48:10Z	2026-04-08T15:48:03Z	main	58877
arch-specific-data-claude	Hypogenic-AI/arch-specific-data-claude	git@github.com:Hypogenic-AI/arch-specific-data-claude.git	https://github.com/Hypogenic-AI/arch-specific-data-claude.git	https://github.com/Hypogenic-AI/arch-specific-data-claude	2026-04-07T21:52:15Z	2026-04-07T23:25:34Z	2026-04-07T23:25:26Z	main	148924
llm-intrusive-thoughts-claude	Hypogenic-AI/llm-intrusive-thoughts-claude	git@github.com:Hypogenic-AI/llm-intrusive-thoughts-claude.git	https://github.com/Hypogenic-AI/llm-intrusive-thoughts-claude.git	https://github.com/Hypogenic-AI/llm-intrusive-thoughts-claude	2026-04-07T23:21:35Z	2026-04-08T01:43:14Z	2026-04-08T01:43:04Z	main	138270
direction-conflation-claude	Hypogenic-AI/direction-conflation-claude	git@github.com:Hypogenic-AI/direction-conflation-claude.git	https://github.com/Hypogenic-AI/direction-conflation-claude.git	https://github.com/Hypogenic-AI/direction-conflation-claude	2026-04-08T15:07:57Z	2026-04-08T15:46:33Z	2026-04-08T15:46:19Z	main	130452
llm-text-limitations-33a4-claude	Hypogenic-AI/llm-text-limitations-33a4-claude	git@github.com:Hypogenic-AI/llm-text-limitations-33a4-claude.git	https://github.com/Hypogenic-AI/llm-text-limitations-33a4-claude.git	https://github.com/Hypogenic-AI/llm-text-limitations-33a4-claude	2026-04-12T22:33:43Z	2026-04-12T23:38:22Z	2026-04-12T23:38:15Z	main	75069
llm-text-limitations-fe0a-codex	Hypogenic-AI/llm-text-limitations-fe0a-codex	git@github.com:Hypogenic-AI/llm-text-limitations-fe0a-codex.git	https://github.com/Hypogenic-AI/llm-text-limitations-fe0a-codex.git	https://github.com/Hypogenic-AI/llm-text-limitations-fe0a-codex	2026-04-12T22:36:34Z	2026-04-12T23:16:49Z	2026-04-12T23:16:43Z	main	18448
text-llm-limitations-7bc7-gemini	Hypogenic-AI/text-llm-limitations-7bc7-gemini	git@github.com:Hypogenic-AI/text-llm-limitations-7bc7-gemini.git	https://github.com/Hypogenic-AI/text-llm-limitations-7bc7-gemini.git	https://github.com/Hypogenic-AI/text-llm-limitations-7bc7-gemini	2026-04-12T22:36:38Z	2026-04-12T23:25:19Z	2026-04-12T23:25:10Z	main	13881
generalization-refusal-f96b-codex	Hypogenic-AI/generalization-refusal-f96b-codex	git@github.com:Hypogenic-AI/generalization-refusal-f96b-codex.git	https://github.com/Hypogenic-AI/generalization-refusal-f96b-codex.git	https://github.com/Hypogenic-AI/generalization-refusal-f96b-codex	2026-04-13T00:20:26Z	2026-04-13T07:22:17Z	2026-04-13T07:22:07Z	main	93502
generalization-refusal-f437-claude	Hypogenic-AI/generalization-refusal-f437-claude	git@github.com:Hypogenic-AI/generalization-refusal-f437-claude.git	https://github.com/Hypogenic-AI/generalization-refusal-f437-claude.git	https://github.com/Hypogenic-AI/generalization-refusal-f437-claude	2026-04-13T00:24:18Z	2026-04-13T04:03:32Z	2026-04-13T04:03:26Z	main	31142
sycophancy-lang-resources-d777-codex	Hypogenic-AI/sycophancy-lang-resources-d777-codex	git@github.com:Hypogenic-AI/sycophancy-lang-resources-d777-codex.git	https://github.com/Hypogenic-AI/sycophancy-lang-resources-d777-codex.git	https://github.com/Hypogenic-AI/sycophancy-lang-resources-d777-codex	2026-04-13T04:50:05Z	2026-04-13T22:12:55Z	2026-04-13T22:12:50Z	main	16838
sycophancy-lang-resources-0311-claude	Hypogenic-AI/sycophancy-lang-resources-0311-claude	git@github.com:Hypogenic-AI/sycophancy-lang-resources-0311-claude.git	https://github.com/Hypogenic-AI/sycophancy-lang-resources-0311-claude.git	https://github.com/Hypogenic-AI/sycophancy-lang-resources-0311-claude	2026-04-13T04:50:20Z	2026-04-13T06:13:37Z	2026-04-13T06:13:19Z	main	259070
generalize-refusal-76f7-gemini	Hypogenic-AI/generalize-refusal-76f7-gemini	git@github.com:Hypogenic-AI/generalize-refusal-76f7-gemini.git	https://github.com/Hypogenic-AI/generalize-refusal-76f7-gemini.git	https://github.com/Hypogenic-AI/generalize-refusal-76f7-gemini	2026-04-13T17:18:54Z	2026-04-13T19:08:19Z	2026-04-13T19:08:13Z	main	17192
sycophancy-lang-resources-f4fb-gemini	Hypogenic-AI/sycophancy-lang-resources-f4fb-gemini	git@github.com:Hypogenic-AI/sycophancy-lang-resources-f4fb-gemini.git	https://github.com/Hypogenic-AI/sycophancy-lang-resources-f4fb-gemini.git	https://github.com/Hypogenic-AI/sycophancy-lang-resources-f4fb-gemini	2026-04-13T22:15:53Z	2026-06-22T08:34:00Z	2026-04-13T23:41:03Z	main	65841
math-distillation-v2-0a91-claude	Hypogenic-AI/math-distillation-v2-0a91-claude	git@github.com:Hypogenic-AI/math-distillation-v2-0a91-claude.git	https://github.com/Hypogenic-AI/math-distillation-v2-0a91-claude.git	https://github.com/Hypogenic-AI/math-distillation-v2-0a91-claude	2026-04-16T06:03:20Z	2026-04-16T13:22:41Z	2026-04-16T06:56:52Z	main	9984
math-distillation-v2-7cd5	Hypogenic-AI/math-distillation-v2-7cd5	git@github.com:Hypogenic-AI/math-distillation-v2-7cd5.git	https://github.com/Hypogenic-AI/math-distillation-v2-7cd5.git	https://github.com/Hypogenic-AI/math-distillation-v2-7cd5	2026-04-16T13:22:10Z	2026-04-16T14:16:26Z	2026-04-16T14:16:20Z	main	13126
interp-incongruent-48af-claude	Hypogenic-AI/interp-incongruent-48af-claude	git@github.com:Hypogenic-AI/interp-incongruent-48af-claude.git	https://github.com/Hypogenic-AI/interp-incongruent-48af-claude.git	https://github.com/Hypogenic-AI/interp-incongruent-48af-claude	2026-04-19T20:56:09Z	2026-04-19T21:50:48Z	2026-04-19T21:50:42Z	main	162354
interp-incongruent-79b3-codex	Hypogenic-AI/interp-incongruent-79b3-codex	git@github.com:Hypogenic-AI/interp-incongruent-79b3-codex.git	https://github.com/Hypogenic-AI/interp-incongruent-79b3-codex.git	https://github.com/Hypogenic-AI/interp-incongruent-79b3-codex	2026-04-19T20:57:09Z	2026-04-19T21:50:45Z	2026-04-19T21:50:40Z	main	69786
interp-incongruent-3e42-gemini	Hypogenic-AI/interp-incongruent-3e42-gemini	git@github.com:Hypogenic-AI/interp-incongruent-3e42-gemini.git	https://github.com/Hypogenic-AI/interp-incongruent-3e42-gemini.git	https://github.com/Hypogenic-AI/interp-incongruent-3e42-gemini	2026-04-19T20:57:37Z	2026-04-19T21:23:33Z	2026-04-19T21:23:28Z	main	100114
diluted-steganography-b649-gemini	Hypogenic-AI/diluted-steganography-b649-gemini	git@github.com:Hypogenic-AI/diluted-steganography-b649-gemini.git	https://github.com/Hypogenic-AI/diluted-steganography-b649-gemini.git	https://github.com/Hypogenic-AI/diluted-steganography-b649-gemini	2026-04-19T21:45:02Z	2026-04-19T22:04:27Z	2026-04-19T22:04:21Z	main	6937
diluted-steganography-9471-claude	Hypogenic-AI/diluted-steganography-9471-claude	git@github.com:Hypogenic-AI/diluted-steganography-9471-claude.git	https://github.com/Hypogenic-AI/diluted-steganography-9471-claude.git	https://github.com/Hypogenic-AI/diluted-steganography-9471-claude	2026-04-19T22:36:32Z	2026-04-19T23:35:30Z	2026-04-19T23:35:25Z	main	38023
diluted-steganography-nlp-9907-codex	Hypogenic-AI/diluted-steganography-nlp-9907-codex	git@github.com:Hypogenic-AI/diluted-steganography-nlp-9907-codex.git	https://github.com/Hypogenic-AI/diluted-steganography-nlp-9907-codex.git	https://github.com/Hypogenic-AI/diluted-steganography-nlp-9907-codex	2026-04-19T22:37:18Z	2026-04-19T23:28:34Z	2026-04-19T23:28:29Z	main	17852
induction-head-leakage-36ef-gemini	Hypogenic-AI/induction-head-leakage-36ef-gemini	git@github.com:Hypogenic-AI/induction-head-leakage-36ef-gemini.git	https://github.com/Hypogenic-AI/induction-head-leakage-36ef-gemini.git	https://github.com/Hypogenic-AI/induction-head-leakage-36ef-gemini	2026-04-19T22:42:10Z	2026-04-19T23:01:21Z	2026-04-19T23:01:15Z	main	29031
induction-head-leakage-9a37-claude	Hypogenic-AI/induction-head-leakage-9a37-claude	git@github.com:Hypogenic-AI/induction-head-leakage-9a37-claude.git	https://github.com/Hypogenic-AI/induction-head-leakage-9a37-claude.git	https://github.com/Hypogenic-AI/induction-head-leakage-9a37-claude	2026-04-20T00:16:10Z	2026-04-20T01:18:44Z	2026-04-20T01:18:37Z	main	63215
induction-head-leakage-8afa-codex	Hypogenic-AI/induction-head-leakage-8afa-codex	git@github.com:Hypogenic-AI/induction-head-leakage-8afa-codex.git	https://github.com/Hypogenic-AI/induction-head-leakage-8afa-codex.git	https://github.com/Hypogenic-AI/induction-head-leakage-8afa-codex	2026-04-20T00:27:56Z	2026-04-20T18:10:50Z	2026-04-20T18:10:41Z	main	47906
robustness-vs-artifacts-21e9-claude	Hypogenic-AI/robustness-vs-artifacts-21e9-claude	git@github.com:Hypogenic-AI/robustness-vs-artifacts-21e9-claude.git	https://github.com/Hypogenic-AI/robustness-vs-artifacts-21e9-claude.git	https://github.com/Hypogenic-AI/robustness-vs-artifacts-21e9-claude	2026-04-20T05:12:19Z	2026-04-20T05:55:44Z	2026-04-20T05:55:36Z	main	192265
hidden-misalignment-llm-6ab7-claude	Hypogenic-AI/hidden-misalignment-llm-6ab7-claude	git@github.com:Hypogenic-AI/hidden-misalignment-llm-6ab7-claude.git	https://github.com/Hypogenic-AI/hidden-misalignment-llm-6ab7-claude.git	https://github.com/Hypogenic-AI/hidden-misalignment-llm-6ab7-claude	2026-04-20T05:58:25Z	2026-04-20T06:57:36Z	2026-04-20T06:57:30Z	main	139437
stat-meta-robustness-948b-claude	Hypogenic-AI/stat-meta-robustness-948b-claude	git@github.com:Hypogenic-AI/stat-meta-robustness-948b-claude.git	https://github.com/Hypogenic-AI/stat-meta-robustness-948b-claude.git	https://github.com/Hypogenic-AI/stat-meta-robustness-948b-claude	2026-04-20T06:59:53Z	2026-04-20T07:41:41Z	2026-04-20T07:41:35Z	main	69459
adv-robust-battery-sim-9bd0-claude	Hypogenic-AI/adv-robust-battery-sim-9bd0-claude	git@github.com:Hypogenic-AI/adv-robust-battery-sim-9bd0-claude.git	https://github.com/Hypogenic-AI/adv-robust-battery-sim-9bd0-claude.git	https://github.com/Hypogenic-AI/adv-robust-battery-sim-9bd0-claude	2026-04-20T07:44:12Z	2026-04-20T08:36:21Z	2026-04-20T08:36:15Z	main	183086
misalignment-thresholds-151f-claude	Hypogenic-AI/misalignment-thresholds-151f-claude	git@github.com:Hypogenic-AI/misalignment-thresholds-151f-claude.git	https://github.com/Hypogenic-AI/misalignment-thresholds-151f-claude.git	https://github.com/Hypogenic-AI/misalignment-thresholds-151f-claude	2026-04-20T08:39:29Z	2026-04-20T09:15:34Z	2026-04-20T09:15:27Z	main	54449
mlp-hidden-state-b821-claude	Hypogenic-AI/mlp-hidden-state-b821-claude	git@github.com:Hypogenic-AI/mlp-hidden-state-b821-claude.git	https://github.com/Hypogenic-AI/mlp-hidden-state-b821-claude.git	https://github.com/Hypogenic-AI/mlp-hidden-state-b821-claude	2026-04-24T19:48:57Z	2026-04-24T21:47:26Z	2026-04-24T21:47:20Z	main	271674
layernorm-concept-assoc-dbdc-claude	Hypogenic-AI/layernorm-concept-assoc-dbdc-claude	git@github.com:Hypogenic-AI/layernorm-concept-assoc-dbdc-claude.git	https://github.com/Hypogenic-AI/layernorm-concept-assoc-dbdc-claude.git	https://github.com/Hypogenic-AI/layernorm-concept-assoc-dbdc-claude	2026-04-26T02:40:39Z	2026-04-26T04:38:00Z	2026-04-26T04:37:53Z	main	141131
llm-recommender-efficacy-84bb-claude	Hypogenic-AI/llm-recommender-efficacy-84bb-claude	git@github.com:Hypogenic-AI/llm-recommender-efficacy-84bb-claude.git	https://github.com/Hypogenic-AI/llm-recommender-efficacy-84bb-claude.git	https://github.com/Hypogenic-AI/llm-recommender-efficacy-84bb-claude	2026-04-26T03:24:23Z	2026-04-26T04:23:57Z	2026-04-26T04:23:53Z	main	40670
mlp-hidden-state-1a8c-codex	Hypogenic-AI/mlp-hidden-state-1a8c-codex	git@github.com:Hypogenic-AI/mlp-hidden-state-1a8c-codex.git	https://github.com/Hypogenic-AI/mlp-hidden-state-1a8c-codex.git	https://github.com/Hypogenic-AI/mlp-hidden-state-1a8c-codex	2026-04-27T01:08:41Z	2026-04-27T01:32:51Z	2026-04-27T01:32:47Z	main	46636
mlp-hidden-state-2c11-gemini	Hypogenic-AI/mlp-hidden-state-2c11-gemini	git@github.com:Hypogenic-AI/mlp-hidden-state-2c11-gemini.git	https://github.com/Hypogenic-AI/mlp-hidden-state-2c11-gemini.git	https://github.com/Hypogenic-AI/mlp-hidden-state-2c11-gemini	2026-04-27T02:01:47Z	2026-04-27T02:23:52Z	2026-04-27T02:23:47Z	main	40502
llm-standard-knowledge-e336-gemini	Hypogenic-AI/llm-standard-knowledge-e336-gemini	git@github.com:Hypogenic-AI/llm-standard-knowledge-e336-gemini.git	https://github.com/Hypogenic-AI/llm-standard-knowledge-e336-gemini.git	https://github.com/Hypogenic-AI/llm-standard-knowledge-e336-gemini	2026-04-27T02:43:58Z	2026-04-27T03:02:57Z	2026-04-27T03:02:51Z	main	11900
llm-standard-knowledge-9f5d-codex	Hypogenic-AI/llm-standard-knowledge-9f5d-codex	git@github.com:Hypogenic-AI/llm-standard-knowledge-9f5d-codex.git	https://github.com/Hypogenic-AI/llm-standard-knowledge-9f5d-codex.git	https://github.com/Hypogenic-AI/llm-standard-knowledge-9f5d-codex	2026-04-27T17:11:33Z	2026-04-28T05:11:28Z	2026-04-28T05:11:24Z	main	30946
agents-avoid-collapse-4c30-gemini	Hypogenic-AI/agents-avoid-collapse-4c30-gemini	git@github.com:Hypogenic-AI/agents-avoid-collapse-4c30-gemini.git	https://github.com/Hypogenic-AI/agents-avoid-collapse-4c30-gemini.git	https://github.com/Hypogenic-AI/agents-avoid-collapse-4c30-gemini	2026-04-27T20:29:51Z	2026-04-27T21:30:49Z	2026-04-27T21:30:44Z	main	8550
llm-standard-knowledge-c8f8-claude	Hypogenic-AI/llm-standard-knowledge-c8f8-claude	git@github.com:Hypogenic-AI/llm-standard-knowledge-c8f8-claude.git	https://github.com/Hypogenic-AI/llm-standard-knowledge-c8f8-claude.git	https://github.com/Hypogenic-AI/llm-standard-knowledge-c8f8-claude	2026-04-27T20:31:19Z	2026-04-27T22:23:43Z	2026-04-27T22:23:36Z	main	66903
agents-avoid-collapse-6c08-codex	Hypogenic-AI/agents-avoid-collapse-6c08-codex	git@github.com:Hypogenic-AI/agents-avoid-collapse-6c08-codex.git	https://github.com/Hypogenic-AI/agents-avoid-collapse-6c08-codex.git	https://github.com/Hypogenic-AI/agents-avoid-collapse-6c08-codex	2026-04-28T04:02:16Z	2026-04-28T04:36:28Z	2026-04-28T04:36:22Z	main	101186
agents-avoid-collapse-2361-claude	Hypogenic-AI/agents-avoid-collapse-2361-claude	git@github.com:Hypogenic-AI/agents-avoid-collapse-2361-claude.git	https://github.com/Hypogenic-AI/agents-avoid-collapse-2361-claude.git	https://github.com/Hypogenic-AI/agents-avoid-collapse-2361-claude	2026-04-28T05:14:14Z	2026-04-28T07:13:13Z	2026-04-28T07:13:06Z	main	281104
reverse-engineer-null-6299-claude	Hypogenic-AI/reverse-engineer-null-6299-claude	git@github.com:Hypogenic-AI/reverse-engineer-null-6299-claude.git	https://github.com/Hypogenic-AI/reverse-engineer-null-6299-claude.git	https://github.com/Hypogenic-AI/reverse-engineer-null-6299-claude	2026-04-28T16:00:34Z	2026-04-28T16:51:45Z	2026-04-28T16:51:39Z	main	65287
science-of-sycophancy-ee2b-claude	Hypogenic-AI/science-of-sycophancy-ee2b-claude	git@github.com:Hypogenic-AI/science-of-sycophancy-ee2b-claude.git	https://github.com/Hypogenic-AI/science-of-sycophancy-ee2b-claude.git	https://github.com/Hypogenic-AI/science-of-sycophancy-ee2b-claude	2026-05-01T06:17:10Z	2026-05-01T07:31:30Z	2026-05-01T07:31:07Z	main	144073
theory-of-simulation-1d19-claude	Hypogenic-AI/theory-of-simulation-1d19-claude	git@github.com:Hypogenic-AI/theory-of-simulation-1d19-claude.git	https://github.com/Hypogenic-AI/theory-of-simulation-1d19-claude.git	https://github.com/Hypogenic-AI/theory-of-simulation-1d19-claude	2026-05-03T20:33:34Z	2026-05-03T22:35:52Z	2026-05-03T22:35:44Z	main	175499
simulation-theory-ai-54bc-gemini	Hypogenic-AI/simulation-theory-ai-54bc-gemini	git@github.com:Hypogenic-AI/simulation-theory-ai-54bc-gemini.git	https://github.com/Hypogenic-AI/simulation-theory-ai-54bc-gemini.git	https://github.com/Hypogenic-AI/simulation-theory-ai-54bc-gemini	2026-05-03T21:05:13Z	2026-05-03T21:28:07Z	2026-05-03T21:28:02Z	main	23630
llm-recommendation-impact-2d38-gemini	Hypogenic-AI/llm-recommendation-impact-2d38-gemini	git@github.com:Hypogenic-AI/llm-recommendation-impact-2d38-gemini.git	https://github.com/Hypogenic-AI/llm-recommendation-impact-2d38-gemini.git	https://github.com/Hypogenic-AI/llm-recommendation-impact-2d38-gemini	2026-05-03T21:06:56Z	2026-05-03T21:28:58Z	2026-05-03T21:28:52Z	main	14517
layernorm-concept-assoc-8ff1-gemini	Hypogenic-AI/layernorm-concept-assoc-8ff1-gemini	git@github.com:Hypogenic-AI/layernorm-concept-assoc-8ff1-gemini.git	https://github.com/Hypogenic-AI/layernorm-concept-assoc-8ff1-gemini.git	https://github.com/Hypogenic-AI/layernorm-concept-assoc-8ff1-gemini	2026-05-03T21:35:02Z	2026-05-03T21:57:55Z	2026-05-03T21:57:49Z	main	3340
layernorm-concept-assoc-65c1-codex	Hypogenic-AI/layernorm-concept-assoc-65c1-codex	git@github.com:Hypogenic-AI/layernorm-concept-assoc-65c1-codex.git	https://github.com/Hypogenic-AI/layernorm-concept-assoc-65c1-codex.git	https://github.com/Hypogenic-AI/layernorm-concept-assoc-65c1-codex	2026-05-04T20:51:05Z	2026-05-04T21:23:16Z	2026-05-04T21:23:11Z	main	24646
align-failures-taxonomy-db56-claude	Hypogenic-AI/align-failures-taxonomy-db56-claude	git@github.com:Hypogenic-AI/align-failures-taxonomy-db56-claude.git	https://github.com/Hypogenic-AI/align-failures-taxonomy-db56-claude.git	https://github.com/Hypogenic-AI/align-failures-taxonomy-db56-claude	2026-05-05T01:33:39Z	2026-05-06T02:07:57Z	2026-05-06T02:07:51Z	main	139904
llms-recommendation-ef-d7dc-codex	Hypogenic-AI/llms-recommendation-ef-d7dc-codex	git@github.com:Hypogenic-AI/llms-recommendation-ef-d7dc-codex.git	https://github.com/Hypogenic-AI/llms-recommendation-ef-d7dc-codex.git	https://github.com/Hypogenic-AI/llms-recommendation-ef-d7dc-codex	2026-05-05T04:09:07Z	2026-05-05T04:54:49Z	2026-05-05T04:54:45Z	main	26891
theory-of-simulation-6163-codex	Hypogenic-AI/theory-of-simulation-6163-codex	git@github.com:Hypogenic-AI/theory-of-simulation-6163-codex.git	https://github.com/Hypogenic-AI/theory-of-simulation-6163-codex.git	https://github.com/Hypogenic-AI/theory-of-simulation-6163-codex	2026-05-05T17:02:03Z	2026-05-05T17:35:23Z	2026-05-05T17:35:16Z	main	62274
hashmap-attention-5994-claude	Hypogenic-AI/hashmap-attention-5994-claude	git@github.com:Hypogenic-AI/hashmap-attention-5994-claude.git	https://github.com/Hypogenic-AI/hashmap-attention-5994-claude.git	https://github.com/Hypogenic-AI/hashmap-attention-5994-claude	2026-05-06T17:47:42Z	2026-05-06T18:45:48Z	2026-05-06T18:44:20Z	main	262028
theory-of-simulation-ed89-claude	Hypogenic-AI/theory-of-simulation-ed89-claude	git@github.com:Hypogenic-AI/theory-of-simulation-ed89-claude.git	https://github.com/Hypogenic-AI/theory-of-simulation-ed89-claude.git	https://github.com/Hypogenic-AI/theory-of-simulation-ed89-claude	2026-05-06T18:34:06Z	2026-05-06T19:55:34Z	2026-05-06T19:55:26Z	main	174945
gatekeeping-signaling-f85b-claude	Hypogenic-AI/gatekeeping-signaling-f85b-claude	git@github.com:Hypogenic-AI/gatekeeping-signaling-f85b-claude.git	https://github.com/Hypogenic-AI/gatekeeping-signaling-f85b-claude.git	https://github.com/Hypogenic-AI/gatekeeping-signaling-f85b-claude	2026-05-06T19:55:52Z	2026-05-06T20:43:28Z	2026-05-06T20:43:22Z	main	110775
talkie-generalization-ff5d-codex	Hypogenic-AI/talkie-generalization-ff5d-codex	git@github.com:Hypogenic-AI/talkie-generalization-ff5d-codex.git	https://github.com/Hypogenic-AI/talkie-generalization-ff5d-codex.git	https://github.com/Hypogenic-AI/talkie-generalization-ff5d-codex	2026-05-10T08:40:54Z	2026-05-10T11:13:20Z	2026-05-10T11:13:15Z	main	40154
talkie-generalization-8356-gemini	Hypogenic-AI/talkie-generalization-8356-gemini	git@github.com:Hypogenic-AI/talkie-generalization-8356-gemini.git	https://github.com/Hypogenic-AI/talkie-generalization-8356-gemini.git	https://github.com/Hypogenic-AI/talkie-generalization-8356-gemini	2026-05-10T19:42:19Z	2026-05-10T21:03:22Z	2026-05-10T21:03:16Z	main	6609
llm-judgment-impact-7e69-codex	Hypogenic-AI/llm-judgment-impact-7e69-codex	git@github.com:Hypogenic-AI/llm-judgment-impact-7e69-codex.git	https://github.com/Hypogenic-AI/llm-judgment-impact-7e69-codex.git	https://github.com/Hypogenic-AI/llm-judgment-impact-7e69-codex	2026-05-11T04:55:22Z	2026-05-11T05:41:01Z	2026-05-11T05:40:55Z	main	28268
align-failure-taxonomy-d26d-codex	Hypogenic-AI/align-failure-taxonomy-d26d-codex	git@github.com:Hypogenic-AI/align-failure-taxonomy-d26d-codex.git	https://github.com/Hypogenic-AI/align-failure-taxonomy-d26d-codex.git	https://github.com/Hypogenic-AI/align-failure-taxonomy-d26d-codex	2026-05-11T22:09:55Z	2026-05-11T22:33:57Z	2026-05-11T22:33:51Z	main	65642
llm-judgment-effect-fa08-gemini	Hypogenic-AI/llm-judgment-effect-fa08-gemini	git@github.com:Hypogenic-AI/llm-judgment-effect-fa08-gemini.git	https://github.com/Hypogenic-AI/llm-judgment-effect-fa08-gemini.git	https://github.com/Hypogenic-AI/llm-judgment-effect-fa08-gemini	2026-05-12T01:46:51Z	2026-05-12T02:51:40Z	2026-05-12T02:51:35Z	main	37196
align-failures-taxonomy-344e-gemini	Hypogenic-AI/align-failures-taxonomy-344e-gemini	git@github.com:Hypogenic-AI/align-failures-taxonomy-344e-gemini.git	https://github.com/Hypogenic-AI/align-failures-taxonomy-344e-gemini.git	https://github.com/Hypogenic-AI/align-failures-taxonomy-344e-gemini	2026-05-12T01:47:28Z	2026-05-12T02:13:06Z	2026-05-12T02:13:01Z	main	53092
talkie-generalization-e993-claude	Hypogenic-AI/talkie-generalization-e993-claude	git@github.com:Hypogenic-AI/talkie-generalization-e993-claude.git	https://github.com/Hypogenic-AI/talkie-generalization-e993-claude.git	https://github.com/Hypogenic-AI/talkie-generalization-e993-claude	2026-05-12T01:52:13Z	2026-05-12T05:48:44Z	2026-05-12T05:48:37Z	main	95212
llm-judgment-impact-9fb4-claude	Hypogenic-AI/llm-judgment-impact-9fb4-claude	git@github.com:Hypogenic-AI/llm-judgment-impact-9fb4-claude.git	https://github.com/Hypogenic-AI/llm-judgment-impact-9fb4-claude.git	https://github.com/Hypogenic-AI/llm-judgment-impact-9fb4-claude	2026-05-12T01:55:09Z	2026-05-12T03:22:41Z	2026-05-12T03:22:34Z	main	60005
distinct-persona-ai-b685-gemini	Hypogenic-AI/distinct-persona-ai-b685-gemini	git@github.com:Hypogenic-AI/distinct-persona-ai-b685-gemini.git	https://github.com/Hypogenic-AI/distinct-persona-ai-b685-gemini.git	https://github.com/Hypogenic-AI/distinct-persona-ai-b685-gemini	2026-05-16T19:31:57Z	2026-05-16T20:00:47Z	2026-05-16T20:00:42Z	main	37690
llm-loopholes-research-1dc8-gemini	Hypogenic-AI/llm-loopholes-research-1dc8-gemini	git@github.com:Hypogenic-AI/llm-loopholes-research-1dc8-gemini.git	https://github.com/Hypogenic-AI/llm-loopholes-research-1dc8-gemini.git	https://github.com/Hypogenic-AI/llm-loopholes-research-1dc8-gemini	2026-05-16T19:33:05Z	2026-05-16T19:51:09Z	2026-05-16T19:51:04Z	main	16686
distinct-persona-ai-5094-codex	Hypogenic-AI/distinct-persona-ai-5094-codex	git@github.com:Hypogenic-AI/distinct-persona-ai-5094-codex.git	https://github.com/Hypogenic-AI/distinct-persona-ai-5094-codex.git	https://github.com/Hypogenic-AI/distinct-persona-ai-5094-codex	2026-05-17T04:13:26Z	2026-05-17T04:46:22Z	2026-05-17T04:46:16Z	main	20854
